bechdel_rating,title,year,binary,budget_2013$,domgross_2013$,intgross_2013$,genres,averageRating,numVotes
1,Moonraker,1979,FAIL,99496576,225632559.0,674971936.0,"Action,Adventure,Sci-Fi",6.3,83541
1,Star Trek: The Motion Picture,1979,FAIL,112334844,264014024.0,446129810.0,"Adventure,Mystery,Sci-Fi",6.4,76146
2,Animal House,1978,FAIL,10712118,505611968.0,505611968.0,Comedy,7.5,106256
0,Dawn of the Dead,1978,FAIL,99979768,210638678.0,369399800.0,"Horror,Thriller",7.9,104969
3,Days of Heaven,1978,PASS,10712118,12307327.0,13071926.0,"Drama,Romance",7.9,47046
1,"Deer Hunter, The",1978,FAIL,53560590,178535299.0,178535299.0,"Drama,War",8.1,289333
3,Grease,1978,PASS,21424236,649203517.0,1383697739.0,"Musical,Romance",7.2,215799
3,Halloween,1978,FAIL,53560590,208062006.0,276781136.0,"Horror,Thriller",7.8,210358
0,I Spit on Your Grave,1978,FAIL,6248735,332258.0,4565044.0,"Horror,Thriller",5.7,24270
1,Superman,1978,FAIL,196388829,479253080.0,1071925937.0,"Action,Adventure,Drama",7.3,150137
1,A Bridge Too Far,1977,FAIL,99921804,195231833.0,195231833.0,"Drama,History,War",7.4,48102
3,Annie Hall,1977,PASS,15372585,147005823.0,147005823.0,"Comedy,Romance",8.0,239369
1,Close Encounters of the Third Kind,1977,FAIL,76862926,637962288.0,1297830510.0,"Drama,Sci-Fi",7.6,170441
0,Eraserhead,1977,FAIL,384315,26902024.0,26902024.0,Horror,7.4,92836
1,High Anxiety,1977,FAIL,13066697,119379800.0,119379800.0,"Comedy,Mystery,Thriller",6.7,18536
3,Julia,1977,PASS,23058878,250220.0,5246310.0,Drama,7.2,8191
1,Star Wars,1977,FAIL,42274609,1771682790.0,3066446442.0,"Action,Adventure,Fantasy",8.6,1141825
3,Assault on Precinct 13,1976,FAIL,122754817,82003880.0,147473116.0,"Action,Crime,Thriller",7.4,40104
3,Family Plot,1976,PASS,12275482,54012120.0,54012120.0,"Comedy,Crime,Drama",6.8,18856
2,Logan&#39;s Run,1976,FAIL,28642791,102295681.0,102295681.0,"Action,Sci-Fi",6.8,48361
3,Network,1976,PASS,15548943,96934884.0,96934884.0,Drama,8.1,134236
1,Rocky,1976,FAIL,4091827,479705967.0,920661128.0,"Drama,Sport",8.1,482068
1,Silent Movie,1976,FAIL,18004040,147901939.0,147901939.0,Comedy,6.7,15101
3,Sparkle,1976,PASS,40918272,99830228.0,100905781.0,"Drama,Music",7.0,1280
1,Taxi Driver,1976,FAIL,4091827,115645570.0,115645570.0,"Crime,Drama",8.3,655255
1,Barry Lyndon,1975,FAIL,47609104,86562007.0,86562007.0,"Adventure,Drama,History",8.1,135513
3,Jaws,1975,FAIL,51937204,1125306085.0,2037236823.0,"Adventure,Drama,Thriller",8.0,518138
2,Monty Python and the Holy Grail,1975,FAIL,1731240,14835412.0,21765791.0,"Adventure,Comedy,Fantasy",8.2,470113
2,One Flew Over the Cuckoo&#39;s Nest,1975,FAIL,19043641,471681892.0,471681892.0,Drama,8.7,848391
3,"Rocky Horror Picture Show, The",1975,FAIL,5193720,605399166.0,605399166.0,"Comedy,Musical",7.4,123651
3,Black Christmas,1974,PASS,42513535,76693179.0,76693179.0,"Horror,Mystery,Thriller",7.2,28380
1,Blazing Saddles,1974,FAIL,12281688,564485269.0,564485269.0,"Comedy,Western",7.7,117823
1,"Conversation, The",1974,FAIL,7557962,20878869.0,20878869.0,"Drama,Mystery,Thriller",7.8,89043
2,"Godfather: Part II, The",1974,PASS,61408439,270669505.0,270669505.0,"Crime,Drama",9.0,1025690
1,"Texas Chain Saw Massacre, The",1974,FAIL,661322,125520924.0,125520924.0,Horror,7.5,123587
1,"Towering Inferno, The",1974,FAIL,661322,125520924.0,125520924.0,"Action,Drama,Thriller",6.9,36314
2,Young Frankenstein,1974,FAIL,13226433,407657562.0,407657562.0,Comedy,8.0,135065
2,American Graffiti,1973,FAIL,4074506,603047833.0,734145189.0,"Comedy,Drama",7.4,76115
3,"Exorcist, The",1973,PASS,62926730,1074306128.0,2111900435.0,Horror,8.0,340101
1,High Plains Drifter,1973,FAIL,82329139,82329139.0,82329139.0,"Drama,Mystery,Western",7.5,46177
1,Sleeper,1973,FAIL,10487788,96197818.0,96197818.0,"Comedy,Sci-Fi",7.2,38073
1,"Sting, The",1973,FAIL,28841418,837011132.0,837011132.0,"Comedy,Crime,Drama",8.3,224699
2,"Godfather, The",1972,FAIL,39004975,752051643.0,1496119403.0,"Crime,Drama",9.2,1473768
3,Pink Flamingos,1972,PASS,66866,2305762.0,2305762.0,"Comedy,Crime",6.1,20434
1,Escape from the Planet of the Apes,1971,FAIL,14386286,70780525.0,70780525.0,"Action,Sci-Fi",6.3,29911
1,"French Connection, The",1971,FAIL,12659931,236848653.0,236848653.0,"Action,Crime,Drama",7.7,101255
1,Shaft,1971,FAIL,305063707,404702718.0,616827003.0,"Action,Crime,Thriller",6.6,15263
1,Straw Dogs,1971,FAIL,143862856,59412143.0,64760273.0,"Crime,Drama,Thriller",7.5,52933
2,Willy Wonka &amp; the Chocolate Factory,1971,FAIL,17263543,23018057.0,23018057.0,"Family,Fantasy,Musical",7.8,164678
3,Beyond the Valley of the Dolls,1970,PASS,5997631,53978683.0,53978683.0,"Comedy,Drama,Music",6.2,9246
